DEPTH,NPHI,RHOB,GR,RT,PEF,CALI,DT
3179.5,0.4258,2.2738,205.1103,1.6929,7.0893,8.6637,121.6017
3179.6,0.4212,2.274,215.0094,1.6958,6.9007,8.6637,121.6945
3179.7,0.4193,2.2683,213.7903,1.7433,6.8122,8.6637,121.7018
3179.8,0.4221,2.261,212.2754,1.7532,6.7943,8.6637,121.5893
3179.9,0.4276,2.2551,210.0573,1.7035,6.7609,8.6637,121.3877
3180.0,0.4304,2.2519,209.404,1.693,6.6633,8.6634,121.1487
3180.1,0.4313,2.2514,210.2649,1.7152,6.5189,8.6217,120.8876
3180.2,0.4206,2.2535,210.9375,1.7711,6.3718,8.663,120.6648
3180.3,0.4235,2.257,211.8392,1.82,6.2805,8.5774,120.4757
3180.4,0.4245,2.2595,217.9289,1.7875,6.3516,8.378,120.3674
3180.5,0.4259,2.2592,221.907,1.7928,6.6347,8.6136,120.357
3180.6,0.4323,2.2577,224.8208,1.8062,7.0428,8.6805,120.4122
3180.7,0.4365,2.2578,228.2127,1.8347,7.361,8.6637,120.55
3180.8,0.4354,2.2601,226.8303,1.7682,7.4373,8.6637,120.7816
3180.9,0.4333,2.2627,227.7435,1.5563,7.2778,8.6637,121.0754
3181.0,0.4334,2.2639,225.3265,1.5045,7.0097,8.6637,121.3564
3181.1,0.4349,2.2629,222.9703,1.5124,6.7806,8.6637,121.6502
3181.2,0.4363,2.2615,230.2491,1.5887,6.6899,8.6637,121.9513
3181.3,0.4398,2.2616,240.3704,1.7513,6.7245,8.6637,122.1554
3181.4,0.4466,2.2625,247.7167,1.7897,6.8029,8.6637,122.3596
3181.5,0.4532,2.2602,250.9019,1.756,6.8668,8.6637,122.5635
3181.6,0.455,2.2525,255.1583,1.7526,6.9182,8.6637,122.734
3181.7,0.4519,2.2435,262.2274,1.7697,6.9737,8.6637,122.8715
3181.8,0.4562,2.2404,266.3826,1.8348,7.0198,8.6637,122.9698
3181.9,0.4726,2.2442,261.6943,1.7932,6.9959,8.6637,122.9827
3182.0,0.493,2.2489,254.1924,1.7416,6.8787,8.6637,122.9391
3182.1,0.4994,2.2483,251.6857,1.7243,6.6948,8.6637,122.8227
3182.2,0.4843,2.2422,249.9733,1.7229,6.5147,8.6637,122.6854
3182.3,0.4623,2.236,249.9959,1.8007,6.4166,8.6626,122.5484
3182.4,0.4556,2.2327,250.9331,1.9749,6.4383,8.5291,122.4172
3182.5,0.4462,2.2317,249.2811,2.0189,6.5716,8.6137,122.2879
3182.6,0.448,2.2308,238.5222,1.9943,6.7468,8.6976,122.1799
3182.7,0.4457,2.2287,226.1577,1.9596,6.8633,8.6976,122.1185
3182.8,0.4418,2.2257,214.8993,1.9117,6.8644,8.6976,122.0661
3182.9,0.4433,2.223,204.996,1.8797,6.7669,8.6976,122.0249
3183.0,0.4519,2.2212,198.9574,1.8721,6.6242,8.6973,122.0079
3183.1,0.4621,2.2203,202.0961,1.8696,6.493,8.6637,121.9653
3183.2,0.4632,2.2197,203.9572,1.8773,6.4102,8.6637,121.9142
3183.3,0.4557,2.2198,206.9935,1.8354,6.402,8.6637,121.8655
3183.4,0.4477,2.2213,205.9405,1.8754,6.4193,8.6637,121.812
3183.5,0.4446,2.2226,196.1634,1.997,6.4006,8.6634,121.7672
3183.6,0.4488,2.2218,185.9189,2.009,6.3446,8.6211,121.775
3183.7,0.4458,2.2169,182.4069,1.9156,6.3187,8.5798,121.8395
3183.8,0.4344,2.2089,183.8845,1.9133,6.3789,8.6637,121.9438
3183.9,0.4281,2.2011,187.0037,1.9921,6.4835,8.6633,122.1057
3184.0,0.4234,2.1958,193.2278,2.0589,6.5649,8.6129,122.2793
3184.1,0.4273,2.1957,195.7241,2.094,6.6076,8.5961,122.4576
3184.2,0.4332,2.2022,194.7368,2.0299,6.633,8.6134,122.5978
3184.3,0.4383,2.2124,192.6151,1.9475,6.6684,8.6637,122.7261
3184.4,0.4435,2.22,189.3455,1.9967,6.6963,8.6637,122.843
3184.5,0.4469,2.2194,196.0768,2.0341,6.7103,8.6637,122.9047
3184.6,0.4488,2.2135,204.8342,1.9897,6.7425,8.6637,122.9793
3184.7,0.447,2.209,216.8805,1.8233,6.8154,8.6637,123.0668
3184.8,0.4396,2.211,234.7262,1.8115,6.9256,8.6637,123.1412
3184.9,0.4291,2.2204,249.9054,1.85,7.0279,8.6637,123.2376
3185.0,0.4226,2.2352,262.1472,1.8302,7.0599,8.6635,123.3611
3185.1,0.4269,2.2519,261.1364,1.8403,7.0035,8.6381,123.4474
3185.2,0.4342,2.2636,256.9306,1.8895,6.9086,8.6134,123.5049
3185.3,0.4391,2.2641,259.5012,1.9166,6.8486,8.6637,123.5237
3185.4,0.4446,2.2537,261.8143,2.0056,6.8608,8.6637,123.4474
3185.5,0.4473,2.2409,265.1436,2.045,6.9101,8.6637,123.3336
3185.6,0.4475,2.235,264.1197,2.0383,6.9353,8.6637,123.1765
3185.7,0.4463,2.2379,253.6377,2.046,6.9042,8.6637,123.0114
3185.8,0.4468,2.2445,249.5374,1.9351,6.8484,8.6637,122.8555
3185.9,0.4513,2.2493,252.097,1.8162,6.8285,8.6637,122.7237
3186.0,0.4585,2.2502,255.7187,1.8303,6.8723,8.6637,122.6178
3186.1,0.464,2.2493,259.6659,1.8639,6.9353,8.6637,122.5333
3186.2,0.4661,2.2482,256.9197,1.9146,6.9577,8.6637,122.4897
3186.3,0.4674,2.2466,257.379,1.9945,6.9349,8.6637,122.4648
3186.4,0.4707,2.2426,257.1416,2.0015,6.8941,8.6637,122.4399
3186.5,0.4733,2.2354,257.9934,2.0613,6.8387,8.6637,122.3892
3186.6,0.4688,2.2258,258.0475,2.1713,6.7307,8.6637,122.2932
3186.7,0.454,2.2164,254.2954,2.2791,6.5938,8.6637,122.1727
3186.8,0.4353,2.2104,251.5096,2.3268,6.4934,8.6626,122.0332
3186.9,0.4249,2.2116,243.7139,2.3523,6.4909,8.5288,121.8981
3187.0,0.4172,2.2202,241.9832,2.3296,6.5705,8.5798,121.772
3187.1,0.4262,2.2326,231.2744,2.2593,6.635,8.6637,121.6942
3187.2,0.4407,2.2415,218.5725,2.1137,6.6155,8.6637,121.6494
3187.3,0.4489,2.2419,206.4901,2.0269,6.5348,8.6637,121.6306
3187.4,0.4461,2.234,200.8537,1.9822,6.4669,8.6637,121.6505
3187.5,0.4377,2.2238,195.716,1.947,6.4753,8.6637,121.6718
3187.6,0.4336,2.2177,195.7099,1.9872,6.5145,8.6637,121.6932
3187.7,0.4372,2.2158,195.2295,2.0789,6.5055,8.6637,121.6667
3187.8,0.4459,2.2111,190.8807,2.3026,6.3866,8.6637,121.606
3187.9,0.4545,2.2063,186.5684,2.3592,6.2676,8.6637,121.5099
3188.0,0.4585,2.1971,188.5149,2.3131,6.1367,8.6637,121.3474
3188.1,0.4524,2.1914,192.7714,2.2108,6.073,8.6637,121.1673
3188.2,0.4382,2.1935,202.2341,2.1521,6.1068,8.6637,120.968
3188.3,0.4249,2.2014,220.696,2.1679,6.225,8.6637,120.7597
3188.4,0.4191,2.2111,236.2324,2.2487,6.3563,8.6637,120.5567
3188.5,0.4211,2.2197,246.9753,2.3503,6.4145,8.6635,120.3633
3188.6,0.428,2.2256,252.1003,2.3904,6.3796,8.637,120.245
3188.7,0.4348,2.2285,246.6209,2.4248,6.3347,8.4787,120.1273
3188.8,0.4279,2.2292,238.3777,2.4574,6.3742,8.6134,119.9902
3188.9,0.4252,2.2283,223.6532,2.3376,6.4934,8.6633,119.8325
3189.0,0.4209,2.2258,202.2151,2.0713,6.5889,8.6134,119.6332
3189.1,0.4207,2.2215,188.2519,1.9893,6.5907,8.6637,119.349
3189.2,0.421,2.2184,186.4809,2.0517,6.5363,8.6637,119.0965
3189.3,0.4188,2.2193,197.7327,2.0638,6.4973,8.6637,118.8752
3189.4,0.4142,2.2251,211.4818,2.0935,6.5021,8.6637,118.7187
3189.5,0.4086,2.2335,220.7093,2.1124,6.5358,8.6637,118.6227
3189.6,0.4044,2.2413,231.2244,2.1661,6.6125,8.6637,118.5678
3189.7,0.4045,2.2468,244.9893,2.2091,6.7474,8.6637,118.5838
3189.8,0.4091,2.2495,256.1868,2.2574,6.9263,8.6637,118.6085
3189.9,0.4151,2.2507,267.2816,2.3331,7.1092,8.6637,118.6644
3190.0,0.4169,2.2526,270.3731,2.4397,7.2532,8.6637,118.863
3190.1,0.4125,2.2574,277.2144,2.5834,7.3273,8.6637,119.1517
3190.2,0.4066,2.2626,285.4063,2.6628,7.318,8.6637,119.5192
3190.3,0.4069,2.2632,280.9032,2.5283,7.2411,8.6637,120.0925
3190.4,0.4154,2.2559,277.146,2.4431,7.1399,8.6637,120.6262
3190.5,0.4277,2.2425,280.4159,2.3491,7.056,8.6637,121.1312
3190.6,0.4377,2.2283,282.197,2.2879,6.9894,8.6637,121.6217
3190.7,0.4441,2.2159,281.5875,2.3676,6.9395,8.6637,122.0409
3190.8,0.4483,2.2051,285.7055,2.5277,6.919,8.6637,122.3983
3190.9,0.4507,2.1964,283.2759,2.637,6.9532,8.6637,122.7337
3191.0,0.4527,2.191,286.363,2.6922,7.0399,8.6637,123.0388
3191.1,0.4545,2.1891,291.1615,2.7612,7.1214,8.6637,123.3123
3191.2,0.4557,2.1875,286.3357,2.9145,7.1298,8.6637,123.5557
3191.3,0.4574,2.1828,283.6425,2.9932,7.0367,8.6633,123.8209
3191.4,0.4637,2.175,281.8549,2.9694,6.8893,8.6127,124.1158
3191.5,0.4684,2.1678,278.3698,2.9539,6.7962,8.5791,124.4869
3191.6,0.4764,2.1658,271.2899,2.9605,6.8283,8.5794,124.8782
3191.7,0.4848,2.1698,268.2625,2.8393,6.9334,8.6134,125.2894
3191.8,0.4908,2.175,268.3962,2.6836,7.0049,8.6637,125.6318
3191.9,0.4933,2.1733,268.4837,2.7527,6.9736,8.6637,125.8832
3192.0,0.4908,2.1599,265.355,3.0902,6.8726,8.6637,125.9827
3192.1,0.4883,2.1391,258.3207,3.343,6.8092,8.6637,125.9659
3192.2,0.4862,2.1207,249.1877,3.3854,6.8415,8.6637,125.8511
3192.3,0.4806,2.1118,248.2296,3.3189,6.9127,8.6637,125.5664
3192.4,0.4685,2.1149,256.0704,3.4974,6.8968,8.6637,125.2106
3192.5,0.4557,2.1292,264.2631,3.0674,6.7225,8.6626,124.779
3192.6,0.4483,2.1546,269.2762,2.7605,6.5076,8.5273,124.1839
3192.7,0.4383,2.1878,262.7444,2.681,6.4807,8.3941,123.5154
3192.8,0.4266,2.2261,256.92,2.6758,6.7272,8.5277,122.8148
3192.9,0.427,2.2687,252.0947,2.6438,7.1349,8.4434,122.0993
3193.0,0.4324,2.3101,239.5305,2.5123,7.5111,8.3945,121.4368
3193.1,0.4399,2.3354,233.6887,2.3839,7.7683,8.5798,120.8342
3193.2,0.4434,2.3366,231.6432,2.3498,7.9071,8.6637,120.4166
3193.3,0.4396,2.3226,229.2007,2.395,7.9322,8.6637,120.0725
3193.4,0.4291,2.3118,224.0873,2.2534,7.835,8.6637,119.7863
3193.5,0.4247,2.3099,216.6285,2.156,7.6712,8.6637,119.6191
3193.6,0.4303,2.3104,210.6888,2.0949,7.532,8.6637,119.375
3193.7,0.4418,2.3076,207.4225,2.0755,7.4747,8.6637,119.0734
3193.8,0.4545,2.3057,205.3787,2.0154,7.443,8.6637,118.7381
3193.9,0.4632,2.3082,199.4724,1.9697,7.3332,8.6637,118.4314
3194.0,0.4604,2.3117,195.7502,1.9204,7.1309,8.6637,118.1529
3194.1,0.4444,2.3115,189.9439,1.8597,6.9034,8.6637,117.9786
3194.2,0.4231,2.3072,182.4577,1.7796,6.7334,8.6637,117.8795
3194.3,0.4133,2.3021,176.4446,1.6832,6.6655,8.6631,117.8594
3194.4,0.4136,2.2982,177.8919,1.6762,6.6907,8.5966,117.9132
3194.5,0.4127,2.2948,183.556,1.7295,6.7477,8.6637,117.981
3194.6,0.4151,2.2922,191.7588,1.7816,6.745,8.6637,118.0626
3194.7,0.4193,2.2901,189.5587,1.772,6.6508,8.6637,118.0889
3194.8,0.4256,2.2885,181.3241,1.7675,6.5268,8.6637,118.0979
3194.9,0.4313,2.2883,170.4998,1.792,6.4748,8.6637,118.0883
3195.0,0.4339,2.2898,163.505,1.6806,6.5272,8.6637,118.058
3195.1,0.4347,2.2929,162.7958,1.4219,6.6177,8.6637,118.0285
3195.2,0.4352,2.2965,168.2572,1.4092,6.6824,8.6634,118.007
3195.3,0.4401,2.3013,180.4799,1.6233,6.7168,8.6206,117.995
3195.4,0.4423,2.3088,193.2247,1.719,6.7348,8.5284,117.9966
3195.5,0.4367,2.3154,200.5563,1.6176,6.7153,8.5284,118.0263
3195.6,0.4236,2.3147,204.9444,1.6415,6.6529,8.5286,118.1383
3195.7,0.4076,2.3031,200.7501,1.7769,6.5957,8.5539,118.2987
3195.8,0.4003,2.2851,188.1755,1.8489,6.6141,8.5796,118.531
3195.9,0.4001,2.2702,175.0655,1.725,6.7148,8.6385,118.8419
3196.0,0.4064,2.2642,175.0114,1.6696,6.8645,8.6637,119.1876
3196.1,0.4111,2.2681,183.8972,1.7847,7.0391,8.6637,119.5503
3196.2,0.4154,2.2784,196.1692,1.7924,7.2103,8.6637,119.9488
3196.3,0.4216,2.2889,208.8226,1.8344,7.3259,8.6637,120.3614
3196.4,0.4322,2.2934,222.6338,1.9182,7.3119,8.6637,120.7557
3196.5,0.444,2.2905,226.6963,1.9926,7.1402,8.6637,121.1588
3196.6,0.4547,2.283,222.4664,1.9841,6.8356,8.6631,121.5674
3196.7,0.4696,2.2745,220.5799,1.957,6.4867,8.5959,121.9772
3196.8,0.4722,2.2671,218.9685,2.0069,6.2371,8.5794,122.4064
3196.9,0.466,2.2604,225.1465,2.0757,6.1421,8.6134,122.8496
3197.0,0.4594,2.2516,237.5556,2.1237,6.0916,8.6579,123.2865
3197.1,0.45,2.2419,248.743,2.1922,5.9998,8.6377,123.6795
3197.2,0.4525,2.233,249.868,2.2463,5.8573,8.5704,124.0312
3197.3,0.4469,2.2262,242.646,2.1948,5.7267,8.5283,124.2726
3197.4,0.4498,2.2223,242.004,2.1482,5.662,8.512,124.4481
3197.5,0.4489,2.2187,245.8781,2.2807,5.6772,8.5791,124.5537
3197.6,0.46,2.2111,261.6693,2.4808,5.715,8.5791,124.661
3197.7,0.4751,2.1981,278.134,2.651,5.6935,8.5789,124.7867
3197.8,0.4841,2.182,281.5154,2.7148,5.6264,8.5524,124.9367
3197.9,0.4872,2.1688,272.2155,2.4456,5.5888,8.3927,125.1242
3198.0,0.4835,2.1657,263.8696,2.1684,5.6671,8.3604,125.3122
3198.1,0.4866,2.1793,253.2484,2.0859,5.9177,8.5028,125.4941
3198.2,0.4902,2.2041,252.9766,2.1023,6.2441,8.4784,125.6094
3198.3,0.4869,2.2236,264.0233,2.1629,6.5184,8.5798,125.6917
3198.4,0.4913,2.2274,275.5227,2.1857,6.7235,8.6637,125.7314
3198.5,0.4975,2.2193,275.2851,2.229,6.901,8.6637,125.773
3198.6,0.5055,2.2114,275.5532,2.2061,7.0802,8.6638,125.812
3198.7,0.5114,2.2119,280.4004,2.1623,7.2392,8.6805,125.8428
3198.8,0.5174,2.2199,278.5714,2.1088,7.358,8.6638,125.7742
3198.9,0.5227,2.2281,284.0826,2.0889,7.4089,8.6805,125.5764
3199.0,0.5345,2.2289,294.858,2.179,7.3723,8.6637,125.0697
3199.1,0.545,2.2203,297.7673,2.2502,7.2789,8.6637,124.0823
3199.2,0.5406,2.2078,295.5279,2.3178,7.1883,8.6638,122.7688
3199.3,0.511,2.2033,296.3115,2.045,7.1442,8.6806,120.8962
3199.4,0.4663,2.2137,295.9482,1.3816,7.1341,8.6861,118.4184
3199.5,0.4274,2.2424,284.0854,0.9547,7.1353,8.6637,115.5282
3199.6,0.399,2.2952,263.4186,0.7272,7.1858,8.663,111.9924
3199.7,0.3713,2.3743,250.5903,0.6151,7.3275,8.5798,108.0522
3199.8,0.3467,2.4652,246.8838,0.7091,7.525,8.6635,103.8838
3199.9,0.338,2.5348,246.4433,0.8391,7.6518,8.6381,99.8805
3200.0,0.3416,2.5761,251.3456,0.5972,7.6813,8.613,96.2827
3200.1,0.3453,2.6004,253.282,0.2977,7.6908,8.6134,93.0487
3200.2,0.3458,2.618,247.7681,0.2684,7.7139,8.6638,90.8841
3200.3,0.3445,2.633,239.8225,0.8977,7.7324,8.6807,89.2975
3200.4,0.3407,2.6471,233.4583,0.9905,7.7155,8.6976,88.2375
3200.5,0.3365,2.6593,229.0247,0.6704,7.7063,8.6976,87.8182
3200.6,0.3361,2.666,222.1307,0.4792,7.7453,8.6973,87.4727
3200.7,0.3356,2.6621,210.5671,0.5542,7.7897,8.6637,87.2076
3200.8,0.336,2.6369,202.159,1.0489,7.8256,8.6637,86.9062
3200.9,0.3367,2.6077,198.7622,1.5618,7.9227,8.664,86.673
3201.0,0.3353,2.604,193.4692,1.8354,8.1121,8.6976,86.5336
3201.1,0.3336,2.6302,192.1734,1.4512,8.3206,8.6975,86.5638
3201.2,0.3294,2.6743,191.987,0.7527,8.4951,8.6805,86.6917
3201.3,0.3175,2.7255,190.0612,0.224,8.6027,8.6636,86.948
3201.4,0.3122,2.771,181.9072,0.2237,8.6033,8.655,87.2327
3201.5,0.3069,2.787,174.9184,0.4769,8.4517,8.6131,87.5118
3201.6,0.3057,2.7584,170.83,0.7863,8.1647,8.6302,87.7708
3201.7,0.3117,2.6989,169.9322,1.1604,7.8359,8.6637,88.0553
3201.8,0.3173,2.6255,166.3209,1.3615,7.4997,8.6637,88.3792
3201.9,0.3199,2.5615,159.6678,1.4434,7.2044,8.6637,88.7876
3202.0,0.3189,2.52,155.9081,1.4845,6.9667,8.6637,89.4415
3202.1,0.3143,2.5006,150.821,1.5419,6.8174,8.6637,90.1664
3202.2,0.3067,2.4936,143.2737,1.6501,6.7567,8.6637,90.8707
3202.3,0.2977,2.4908,142.9138,1.8482,6.7472,8.6637,91.5393
3202.4,0.2905,2.4891,142.6097,1.8368,6.7703,8.6637,92.1718
3202.5,0.2848,2.4885,140.2923,1.7929,6.8181,8.6637,92.7118
3202.6,0.2798,2.4901,139.7119,1.7647,6.8764,8.6638,93.0253
3202.7,0.2749,2.4929,138.1615,1.7382,6.9363,8.6749,93.2167
3202.8,0.2709,2.494,136.8282,1.7333,6.981,8.6637,93.3616
3202.9,0.2696,2.4928,135.058,1.7492,7.0279,8.6637,93.5058
3203.0,0.2716,2.4912,133.4512,1.7178,7.0708,8.6638,93.6839
3203.1,0.2752,2.4921,133.7779,1.6656,7.0415,8.6807,94.1758
3203.2,0.2837,2.4947,138.8591,1.6217,6.9,8.6973,94.7954
3203.3,0.2959,2.4963,141.3364,1.5404,6.7038,8.6637,95.5224
3203.4,0.3074,2.496,143.7812,1.5255,6.5341,8.6633,96.4461
3203.5,0.3232,2.4946,148.0431,1.4988,6.4126,8.6136,97.2082
3203.6,0.3304,2.4921,148.9641,1.4652,6.3212,8.6804,97.8218
3203.7,0.3384,2.4869,145.9781,1.4471,6.2077,8.6581,98.0724
3203.8,0.341,2.4781,141.5345,1.4728,6.0373,8.6631,98.0859
3203.9,0.3366,2.4701,138.2303,1.4798,5.9045,8.5966,97.8332
3204.0,0.3167,2.4668,133.149,1.4634,5.8406,8.6636,97.3587
3204.1,0.302,2.4705,128.9873,1.4765,5.8184,8.6467,96.8285
3204.2,0.2965,2.4794,128.196,1.4688,5.7522,8.6378,96.2413
3204.3,0.2984,2.4898,129.1194,1.4565,5.61,8.5791,95.8055
3204.4,0.3011,2.4979,128.4733,1.4553,5.4435,8.5789,95.4883
3204.5,0.3047,2.5016,127.3669,1.4098,5.3326,8.5535,95.34
3204.6,0.2982,2.5018,129.6183,1.3797,5.3169,8.529,95.4292
3204.7,0.2896,2.5003,131.6772,1.3787,5.3753,8.5961,95.6364
3204.8,0.2845,2.4988,132.5659,1.3944,5.4663,8.613,95.9983
3204.9,0.2832,2.4982,131.2155,1.389,5.574,8.6134,96.3624
3205.0,0.2853,2.4991,131.8656,1.3797,5.6956,8.6631,96.7094
3205.1,0.2923,2.501,130.874,1.3743,5.8781,8.5961,97.0095
3205.2,0.2984,2.5014,133.6126,1.3817,6.1449,8.6131,97.0688
3205.3,0.3065,2.4979,133.9249,1.4368,6.4647,8.6217,96.9803
3205.4,0.3181,2.4915,132.889,1.4978,6.7225,8.6637,96.664
3205.5,0.3258,2.4851,132.7974,1.5407,6.7954,8.6637,96.2138
3205.6,0.3263,2.4813,136.2496,1.571,6.7068,8.6633,95.7312
3205.7,0.3201,2.4803,140.9642,1.57,6.5621,8.6132,95.3479
3205.8,0.3141,2.4805,138.5763,1.5662,6.4278,8.6374,95.2415
3205.9,0.3121,2.4806,137.6491,1.5836,6.3499,8.5288,95.3308
3206.0,0.3081,2.4795,135.9967,1.6486,6.3385,8.5791,95.7451
3206.1,0.3146,2.4768,139.3559,1.6702,6.4038,8.5789,96.3486
3206.2,0.3166,2.4731,146.2635,1.6104,6.527,8.5539,97.0743
3206.3,0.319,2.4705,150.2052,1.535,6.6281,8.5798,97.8267
3206.4,0.3136,2.4696,151.1187,1.5016,6.641,8.6637,98.545
3206.5,0.3135,2.47,149.3185,1.4806,6.5581,8.6637,99.2321
3206.6,0.3162,2.4707,147.7538,1.4508,6.413,8.6633,99.8136
3206.7,0.3231,2.4701,145.9529,1.4259,6.2287,8.613,100.3293
3206.8,0.3243,2.4672,145.1712,1.4166,5.9932,8.6131,100.786
3206.9,0.3315,2.4623,148.765,1.4222,5.744,8.6208,101.0803
3207.0,0.3363,2.458,149.2699,1.4077,5.5348,8.5539,101.3111
3207.1,0.3396,2.4574,149.2324,1.3905,5.3914,8.5787,101.4667
3207.2,0.3352,2.4611,150.1373,1.3621,5.3048,8.5288,101.5021
3207.3,0.3322,2.4679,148.3075,1.3554,5.2821,8.5791,101.5036
3207.4,0.3281,2.4748,144.5008,1.3759,5.3476,8.5791,101.4682
3207.5,0.3251,2.4789,147.1013,1.3712,5.5134,8.5794,101.3738
3207.6,0.3187,2.479,150.9576,1.3531,5.7254,8.622,101.2638
3207.7,0.3161,2.4762,151.251,1.3455,5.9001,8.6976,101.1389
3207.8,0.3181,2.4725,152.1654,1.3593,5.9909,8.6973,101.0189
3207.9,0.327,2.4694,153.28,1.3764,6.0145,8.6543,100.9195
3208.0,0.3354,2.4676,150.1143,1.4118,6.0201,8.5291,100.8611
3208.1,0.3263,2.4665,147.8362,1.3902,6.0438,8.6136,100.8609
3208.2,0.3242,2.4656,149.1691,1.3864,6.0641,8.6805,100.8988
3208.3,0.3202,2.4654,147.8009,1.4442,6.0351,8.663,100.9978
3208.4,0.3197,2.4667,145.7534,1.422,5.935,8.5799,101.1346
3208.5,0.3193,2.4692,145.4312,1.3784,5.8053,8.6798,101.2756
3208.6,0.3271,2.4711,142.6754,1.3962,5.6755,8.5798,101.3906
3208.7,0.3292,2.472,139.6706,1.437,5.5672,8.6626,101.4792
3208.8,0.3277,2.4726,138.5951,1.3822,5.495,8.5284,101.5416
3208.9,0.326,2.4747,136.8657,1.3232,5.4559,8.528,101.5362
3209.0,0.3264,2.4775,134.31,1.2533,5.4303,8.4778,101.5013
3209.1,0.3252,2.4797,133.9769,1.2739,5.406,8.5028,101.4532
3209.2,0.3221,2.4803,134.5954,1.3261,5.3835,8.4782,101.4187
3209.3,0.3135,2.4799,139.4896,1.3429,5.3755,8.5531,101.2983
3209.4,0.3152,2.48,137.1239,1.3112,5.3997,8.486,101.122
3209.5,0.3159,2.4817,133.9086,1.3026,5.4446,8.4784,100.9421
3209.6,0.3152,2.4849,137.2662,1.3342,5.503,8.5783,100.8431
3209.7,0.3228,2.4877,139.9711,1.3782,5.5734,8.4784,100.8114
3209.8,0.3187,2.4881,138.4186,1.4074,5.652,8.5799,100.8648
3209.9,0.3103,2.4859,135.8832,1.4334,5.7543,8.68,100.9139
3210.0,0.3129,2.484,133.0532,1.4901,5.8942,8.6134,100.96
3210.1,0.3088,2.4875,133.1016,1.629,6.0096,8.6637,101.1337
3210.2,0.3089,2.496,135.4853,1.6256,6.0169,8.663,101.3339
3210.3,0.3171,2.504,136.6704,1.4588,5.8953,8.5794,101.5628
3210.4,0.3232,2.5066,137.33,1.365,5.7049,8.6134,101.8674
3210.5,0.3329,2.5026,132.6778,1.2828,5.5557,8.663,102.1798
3210.6,0.3366,2.4956,133.3133,1.1492,5.537,8.5799,102.4964
3210.7,0.3295,2.4898,138.2506,1.1395,5.6539,8.6805,102.7993
3210.8,0.3351,2.486,142.4657,1.1923,5.849,8.663,103.0657
3210.9,0.3409,2.4816,145.964,1.2967,6.0532,8.5792,103.2727
3211.0,0.3502,2.4732,146.3988,1.3303,6.2453,8.5967,103.4297
3211.1,0.3553,2.4616,145.1164,1.329,6.3565,8.6806,103.6625
3211.2,0.3627,2.4514,144.4147,1.2952,6.2856,8.6807,104.0721
3211.3,0.3746,2.4472,143.8137,1.044,6.0324,8.6961,104.3753
3211.4,0.381,2.4477,143.6713,1.0007,5.7081,8.5117,104.6156
3211.5,0.3748,2.4479,145.8896,1.226,5.4205,8.5531,104.7611
3211.6,0.3719,2.4436,145.7276,1.3294,5.2294,8.4773,104.7199
3211.7,0.3643,2.4355,145.7614,1.2958,5.1322,8.4436,104.6671
3211.8,0.3589,2.4286,144.2447,1.2994,5.135,8.4182,104.7865
3211.9,0.3593,2.4258,146.0995,1.3316,5.2163,8.3934,104.7709
3212.0,0.3653,2.426,146.714,1.2788,5.3625,8.4443,104.7772
3212.1,0.3678,2.4262,150.8939,1.2686,5.5419,8.5034,105.1414
3212.2,0.3788,2.4245,156.2526,1.2871,5.7113,8.5539,105.3053
3212.3,0.3781,2.4234,155.5313,1.3345,5.8338,8.5801,105.3313
3212.4,0.3674,2.4242,156.6349,1.3647,5.8732,8.6973,105.1538
3212.5,0.3588,2.4239,159.841,1.4009,5.854,8.664,104.9437
3212.6,0.3502,2.4209,160.8678,1.4464,5.8322,8.6975,104.6843
3212.7,0.3471,2.4175,160.9924,1.5512,5.8383,8.6805,104.1314
3212.8,0.3479,2.4173,155.2695,1.6128,5.8721,8.6637,103.9769
3212.9,0.3542,2.4213,151.8049,1.6352,5.8824,8.6637,104.1044
3213.0,0.3678,2.4271,149.0113,1.5852,5.8282,8.6633,103.3996
3213.1,0.3777,2.4303,147.6158,1.5115,5.7638,8.6133,103.0879
3213.2,0.3795,2.4289,146.0782,1.4566,5.8006,8.6471,103.1542
3213.3,0.3843,2.4261,147.4943,1.4217,5.9895,8.6805,103.2189
3213.4,0.3838,2.4249,145.4626,1.3975,6.2537,8.6637,103.2621
3213.5,0.3772,2.4262,141.0912,1.3767,6.5335,8.664,103.2762
3213.6,0.3622,2.4297,137.3002,1.379,6.7868,8.6976,102.7969
3213.7,0.3486,2.4331,139.3905,1.3323,6.9413,8.6976,102.2211
3213.8,0.3431,2.4347,137.2343,1.2907,6.9483,8.6973,101.5563
3213.9,0.348,2.4347,137.4429,1.2941,6.8553,8.6637,100.8601
3214.0,0.3518,2.435,136.5464,1.3421,6.7111,8.6637,100.2544
3214.1,0.3458,2.4366,133.8048,1.3916,6.5313,8.6637,99.8115
3214.2,0.3289,2.4408,131.3745,1.4469,6.3607,8.6631,99.4252
3214.3,0.3171,2.4486,130.2344,1.4067,6.2558,8.5959,99.1078
3214.4,0.3029,2.4621,127.6275,1.3295,6.1922,8.5791,98.9154
3214.5,0.3003,2.4808,123.7824,1.3543,6.1014,8.5791,98.8456
3214.6,0.3021,2.4999,125.6375,1.4362,5.9378,8.5791,98.8408
3214.7,0.306,2.5102,125.9009,1.3864,5.7501,8.5789,98.9253
3214.8,0.3019,2.5059,127.5244,1.3689,5.637,8.5542,99.1242
