DEPTH,NPHI,RHOB,GR,RT,PEF,CALI
3060.1,0.1253,2.5606,26.389,2.9546,8.3955,8.5243
3060.2,0.1244,2.5612,25.9583,2.9623,8.4138,8.5243
3060.3,0.1237,2.563,25.8043,3.0451,8.4428,8.5243
3060.4,0.1235,2.5676,25.3382,3.1326,8.4746,8.5243
3060.5,0.1241,2.5735,25.1461,3.234,8.525,8.5244
3060.6,0.1224,2.5782,25.0243,3.2547,8.6427,8.5571
3060.7,0.1139,2.5791,24.7085,3.2293,8.8116,8.6628
3060.8,0.113,2.5767,24.1732,3.2058,8.9522,8.6871
3060.9,0.1118,2.573,24.2819,3.2004,8.983,8.6869
3061.0,0.1197,2.5704,24.8217,3.2406,8.8679,8.5975
3061.1,0.1205,2.5701,25.9534,3.2358,8.672,8.5568
3061.2,0.1244,2.5709,26.377,3.165,8.5072,8.5243
3061.3,0.1259,2.5711,27.4312,3.1024,8.4348,8.5243
3061.4,0.1269,2.5703,27.7555,3.0485,8.4375,8.5243
3061.5,0.1284,2.5687,28.1332,3.0356,8.4619,8.5243
3061.6,0.1303,2.5675,27.5923,3.02,8.4762,8.5243
3061.7,0.1324,2.5669,28.1427,2.955,8.4757,8.5243
3061.8,0.1343,2.5662,28.8046,2.966,8.4635,8.5243
3061.9,0.1357,2.5647,29.4608,2.929,8.4293,8.5243
3062.0,0.1368,2.5627,30.0646,2.9022,8.3457,8.5243
3062.1,0.1377,2.5626,29.9171,2.8477,8.2356,8.5243
3062.2,0.1379,2.5645,29.1476,2.8203,8.1602,8.5243
3062.3,0.1356,2.5667,29.4235,2.8887,8.151,8.5406
3062.4,0.1357,2.5677,30.6261,2.8596,8.1772,8.5569
3062.5,0.137,2.5674,30.1119,2.8123,8.2014,8.5569
3062.6,0.1411,2.5666,30.7684,2.7472,8.1897,8.5459
3062.7,0.1431,2.5656,31.9501,2.7045,8.1564,8.5243
3062.8,0.1448,2.5651,32.8277,2.6141,8.1554,8.5243
3062.9,0.1473,2.5662,34.1233,2.5582,8.2138,8.5243
3063.0,0.1522,2.5683,35.1031,2.4984,8.2865,8.5243
3063.1,0.1592,2.5691,37.2994,2.4321,8.3031,8.5243
3063.2,0.167,2.5662,39.3346,2.2812,8.2546,8.5243
3063.3,0.1733,2.5613,40.3064,2.1676,8.1915,8.5243
3063.4,0.1774,2.5562,40.8324,2.0565,8.1376,8.5243
3063.5,0.1791,2.5519,41.2647,2.0661,8.0984,8.5243
3063.6,0.1784,2.5489,40.5691,2.0916,8.075,8.5243
3063.7,0.1757,2.5477,39.4403,2.1586,8.0951,8.5352
3063.8,0.1705,2.5484,38.425,2.1164,8.1543,8.5243
3063.9,0.163,2.5498,35.7129,2.2134,8.1982,8.5243
3064.0,0.1542,2.5506,33.2973,2.2778,8.1996,8.5243
3064.1,0.1458,2.5507,30.9685,2.387,8.1688,8.5243
3064.2,0.1382,2.5509,28.8839,2.6332,8.1302,8.5243
3064.3,0.131,2.5524,26.296,2.777,8.0916,8.5242
3064.4,0.1258,2.5551,24.6244,2.9926,8.0421,8.4998
3064.5,0.1212,2.5581,23.1106,3.1261,7.994,8.4755
3064.6,0.1197,2.5605,23.5618,3.1907,7.9538,8.4755
3064.7,0.1204,2.5626,23.4362,3.2978,7.94,8.4755
3064.8,0.1223,2.5653,23.8351,3.3281,7.9462,8.4755
3064.9,0.125,2.5685,26.2611,3.337,7.9685,8.4756
3065.0,0.1261,2.5716,27.5744,3.2734,8.016,8.4998
3065.1,0.129,2.573,27.3881,3.2558,8.0758,8.4755
3065.2,0.1286,2.5733,26.8497,3.2857,8.1036,8.4755
3065.3,0.1279,2.5737,26.948,3.3191,8.0759,8.4755
3065.4,0.1276,2.5752,27.191,3.2809,8.0147,8.4755
3065.5,0.1281,2.5772,27.846,3.2267,7.9875,8.4755
3065.6,0.1297,2.5786,28.7531,3.1287,8.0257,8.4755
3065.7,0.1323,2.579,28.6176,3.1244,8.0915,8.4755
3065.8,0.1355,2.5787,28.4995,3.093,8.119,8.4755
3065.9,0.1388,2.5774,29.5537,3.0793,8.0753,8.4755
3066.0,0.1417,2.5747,31.2152,2.9546,7.9813,8.4755
3066.1,0.1447,2.57,32.633,2.8344,7.884,8.4756
3066.2,0.1469,2.564,33.3425,2.7018,7.8247,8.4998
3066.3,0.1532,2.5579,32.8454,2.6083,7.8239,8.4755
3066.4,0.1578,2.5529,33.4888,2.5513,7.8655,8.4755
3066.5,0.1616,2.5497,34.6644,2.4311,7.9156,8.4756
3066.6,0.1624,2.5486,36.2793,2.417,7.9583,8.5162
3066.7,0.1635,2.5491,36.8809,2.3885,7.9904,8.5243
3066.8,0.1637,2.5502,37.1108,2.3732,8.0028,8.5243
3066.9,0.1639,2.5512,38.6485,2.3125,7.9979,8.5243
3067.0,0.1648,2.552,39.5056,2.3211,7.9581,8.5242
3067.1,0.1671,2.5525,39.0485,2.3012,7.9036,8.4755
3067.2,0.1665,2.553,38.63,2.2412,7.8476,8.4755
3067.3,0.1649,2.5537,37.4363,2.3,7.8014,8.4755
3067.4,0.1636,2.5545,37.6381,2.3105,7.7715,8.4755
3067.5,0.1639,2.5551,38.4167,2.3451,7.7693,8.4755
3067.6,0.1645,2.5561,37.3263,2.3836,7.8166,8.4755
3067.7,0.1635,2.5581,35.105,2.4736,7.9272,8.4755
3067.8,0.1606,2.5604,33.2753,2.4631,8.0696,8.4756
3067.9,0.1558,2.5617,33.3574,2.4891,8.2159,8.5
3068.0,0.1517,2.5614,32.7024,2.5162,8.325,8.5244
3068.1,0.1507,2.5599,32.0298,2.5202,8.3772,8.5569
3068.2,0.1493,2.5576,32.3226,2.646,8.3659,8.5568
3068.3,0.1485,2.5554,31.6638,2.6551,8.2937,8.5242
3068.4,0.1457,2.5545,32.1727,2.7365,8.1895,8.4755
3068.5,0.1391,2.5557,30.0127,2.7683,8.1048,8.4756
3068.6,0.1343,2.5588,28.9974,2.8217,8.079,8.5242
3068.7,0.1321,2.5626,28.3231,2.9511,8.1078,8.4998
3068.8,0.1301,2.5663,28.4708,3.0173,8.1628,8.4755
3068.9,0.1295,2.569,26.7623,3.0036,8.2048,8.4755
3069.0,0.129,2.5687,27.0126,3.0532,8.2042,8.4755
3069.1,0.1277,2.5659,27.4339,3.0637,8.1751,8.4755
3069.2,0.1262,2.5629,26.9388,3.1014,8.1592,8.4755
3069.3,0.1253,2.5631,27.3888,3.1001,8.1874,8.4755
3069.4,0.125,2.5667,25.7651,3.1827,8.2528,8.4756
3069.5,0.123,2.5703,26.5117,3.2426,8.3092,8.5243
3069.6,0.1222,2.5725,26.6892,3.3295,8.3121,8.5243
3069.7,0.1209,2.5745,24.6659,3.3508,8.2637,8.5242
3069.8,0.1204,2.5779,24.0754,3.3715,8.2083,8.4755
3069.9,0.1173,2.5823,23.8693,3.4655,8.1898,8.4755
3070.0,0.1142,2.5852,22.3129,3.5733,8.2137,8.4755
3070.1,0.1124,2.5858,21.2104,3.5682,8.2623,8.4755
3070.2,0.1124,2.5852,20.6873,3.5945,8.3212,8.4755
3070.3,0.1129,2.5849,20.8853,3.6163,8.3816,8.4755
3070.4,0.1126,2.5856,20.1909,3.6241,8.4295,8.4755
3070.5,0.1113,2.5867,20.6834,3.6198,8.4452,8.4755
3070.6,0.1101,2.5873,22.6597,3.5857,8.4169,8.4755
3070.7,0.1107,2.5862,22.8228,3.5171,8.3686,8.4755
3070.8,0.1136,2.5825,23.6614,3.4876,8.3436,8.4757
3070.9,0.1142,2.5772,24.5815,3.4542,8.3767,8.5569
3071.0,0.1189,2.5733,25.6836,3.2178,8.4482,8.5568
3071.1,0.125,2.5725,28.1473,3.1587,8.489,8.5242
3071.2,0.1299,2.5741,29.9361,3.1005,8.4499,8.4755
3071.3,0.1327,2.5757,31.4501,3.0832,8.3305,8.4755
3071.4,0.135,2.5759,32.1218,3.0929,8.1854,8.4756
3071.5,0.1345,2.5758,30.8342,3.0325,8.0754,8.5242
3071.6,0.1355,2.5762,29.5917,3.0796,8.0141,8.4755
3071.7,0.1337,2.5772,29.1321,3.067,7.9792,8.4755
3071.8,0.1317,2.5778,30.3515,3.136,7.9647,8.4756
3071.9,0.1286,2.5766,29.6036,3.0768,7.9933,8.5242
3072.0,0.1288,2.5746,27.6497,3.0307,8.0757,8.4756
3072.1,0.1253,2.574,27.5127,3.1055,8.1975,8.5
3072.2,0.1212,2.5754,27.3468,3.1844,8.3302,8.5406
3072.3,0.12,2.5776,27.7814,3.1971,8.4518,8.5569
3072.4,0.1224,2.5782,27.8705,3.1966,8.5347,8.5405
3072.5,0.1253,2.5773,28.2678,3.1292,8.5426,8.4998
3072.6,0.1269,2.5764,28.7943,3.1073,8.4765,8.4755
3072.7,0.1281,2.5767,30.0091,3.163,8.3685,8.4755
3072.8,0.1289,2.5781,30.6536,3.133,8.2715,8.4755
3072.9,0.1295,2.5794,28.7169,3.1391,8.2138,8.4756
3073.0,0.1278,2.5803,28.2992,3.1309,8.1894,8.4998
3073.1,0.1284,2.5801,29.1249,3.0806,8.1884,8.4755
3073.2,0.1271,2.5793,29.4567,3.0325,8.193,8.4755
3073.3,0.1263,2.5793,28.6453,3.1059,8.1974,8.4755
3073.4,0.1266,2.5809,27.2906,3.0842,8.2062,8.4755
3073.5,0.1276,2.5841,27.5981,3.0791,8.2296,8.4755
3073.6,0.1282,2.5866,27.2529,3.0858,8.2495,8.4755
3073.7,0.1278,2.5859,26.2785,3.1026,8.2322,8.4756
3073.8,0.1267,2.5813,25.8261,3.1634,8.1707,8.4998
3073.9,0.1258,2.575,26.3043,3.2016,8.1087,8.4755
3074.0,0.1242,2.5712,27.2534,3.1928,8.0899,8.4756
3074.1,0.1266,2.5721,26.9924,3.2287,8.1241,8.4998
3074.2,0.1272,2.577,26.5165,3.197,8.1943,8.4755
3074.3,0.1268,2.5831,26.1776,3.1935,8.2769,8.4755
3074.4,0.1253,2.5868,25.5364,3.2395,8.3316,8.4755
3074.5,0.1232,2.5867,25.2684,3.2981,8.3271,8.4755
3074.6,0.1215,2.584,24.2042,3.408,8.2801,8.4755
3074.7,0.1206,2.5808,24.4788,3.5077,8.2458,8.4755
3074.8,0.1206,2.5793,24.5884,3.4272,8.2446,8.4756
3074.9,0.1188,2.5802,25.5359,3.3189,8.2649,8.5242
3075.0,0.1194,2.583,25.6654,3.3416,8.2747,8.4755
3075.1,0.1178,2.5859,25.608,3.3857,8.2606,8.4755
3075.2,0.117,2.5881,24.9123,3.4451,8.2332,8.4755
3075.3,0.1176,2.5892,24.0135,3.4469,8.2182,8.4755
3075.4,0.119,2.5898,23.3871,3.4626,8.2429,8.4755
3075.5,0.1198,2.5889,23.3928,3.4348,8.2778,8.4755
3075.6,0.1197,2.5848,22.7907,3.4149,8.2708,8.4755
3075.7,0.1192,2.5796,22.9073,3.4299,8.2099,8.4755
3075.8,0.119,2.5771,23.8566,3.435,8.1459,8.4755
3075.9,0.1195,2.5792,24.786,3.3764,8.136,8.4755
3076.0,0.1205,2.584,26.0317,3.3655,8.1815,8.4755
3076.1,0.1219,2.587,25.4629,3.3424,8.2226,8.4755
3076.2,0.124,2.5862,26.3952,3.3959,8.1894,8.4755
3076.3,0.1263,2.5836,27.5912,3.3567,8.0971,8.4755
3076.4,0.1277,2.5816,27.7016,3.3098,8.0268,8.4755
3076.5,0.1275,2.5816,28.5436,3.2873,8.0219,8.4755
3076.6,0.1268,2.5818,29.7926,3.2672,8.0648,8.4755
3076.7,0.1273,2.5818,29.4979,3.2485,8.1193,8.4755
3076.8,0.1296,2.5822,31.1288,3.2145,8.1766,8.4755
3076.9,0.1334,2.5838,33.6836,3.1446,8.2121,8.4755
3077.0,0.1368,2.5859,33.9611,3.0573,8.2067,8.4755
3077.1,0.1387,2.5863,34.2395,3.0586,8.1674,8.4755
3077.2,0.1392,2.5834,34.3119,2.9357,8.1422,8.4755
3077.3,0.1388,2.5783,34.5979,2.7957,8.159,8.4755
3077.4,0.1386,2.573,33.9816,2.7501,8.1934,8.4755
3077.5,0.1396,2.57,31.874,2.8139,8.2082,8.4755
3077.6,0.1418,2.5691,30.4012,2.7808,8.1964,8.4755
3077.7,0.1438,2.5688,30.7717,2.8329,8.1808,8.4755
3077.8,0.1447,2.5681,32.6243,2.8391,8.1797,8.4755
3077.9,0.1443,2.5673,31.7104,2.9235,8.1874,8.4755
3078.0,0.1426,2.5668,32.0382,2.828,8.1824,8.4755
3078.1,0.1396,2.5658,32.1808,2.8773,8.148,8.4755
3078.2,0.1355,2.5641,31.193,2.9174,8.0979,8.4755
3078.3,0.1316,2.563,28.9241,3.0092,8.0727,8.4755
3078.4,0.1278,2.5643,27.8123,3.1228,8.0949,8.4755
3078.5,0.1242,2.5689,25.9921,3.2582,8.1596,8.4756
3078.6,0.1189,2.5752,23.5713,3.2781,8.2466,8.5242
3078.7,0.1167,2.5809,22.7362,3.3482,8.3251,8.4755
3078.8,0.1131,2.5836,22.7596,3.4335,8.3537,8.4755
3078.9,0.1105,2.583,22.4863,3.5469,8.313,8.4755
3079.0,0.1089,2.58,22.1425,3.607,8.2262,8.4755
3079.1,0.1079,2.5769,21.1927,3.782,8.1505,8.4755
3079.2,0.1066,2.5751,19.424,3.8258,8.1022,8.4755
3079.3,0.1047,2.5745,18.1587,3.9268,8.0648,8.4755
3079.4,0.1018,2.5751,17.6062,4.0161,8.0308,8.4755
3079.5,0.0983,2.576,17.5291,4.041,8.0306,8.4755
3079.6,0.0954,2.5773,16.0685,4.2033,8.0839,8.4754
3079.7,0.094,2.5791,16.2158,4.2411,8.1876,8.4267
3079.8,0.0943,2.5816,17.0659,4.2587,8.3241,8.4269
3079.9,0.0934,2.5859,17.8791,4.2386,8.4501,8.5243
3080.0,0.0936,2.5918,18.6369,4.2398,8.5078,8.5243
3080.1,0.0951,2.5972,19.04,4.2017,8.4566,8.5242
3080.2,0.0964,2.598,20.0106,4.1362,8.3381,8.4755
3080.3,0.0976,2.5988,20.9787,4.105,8.2199,8.4755
3080.4,0.1008,2.596,20.843,4.0641,8.172,8.4755
3080.5,0.1048,2.5928,20.0976,4.012,8.1708,8.4755
3080.6,0.1083,2.5905,19.573,3.9293,8.1835,8.4755
3080.7,0.1106,2.5895,19.6895,3.8667,8.201,8.4755
3080.8,0.1118,2.5886,21.3114,3.8945,8.232,8.4755
3080.9,0.1126,2.5873,23.4056,3.8081,8.2798,8.4755
3081.0,0.1135,2.5864,23.9609,3.7066,8.3197,8.4755
3081.1,0.1146,2.5867,25.7205,3.6557,8.3353,8.4755
3081.2,0.1161,2.5878,26.0714,3.5428,8.3251,8.4755
3081.3,0.1172,2.5881,25.3647,3.5247,8.315,8.4755
3081.4,0.1173,2.5863,25.3245,3.5189,8.3176,8.4755
3081.5,0.1166,2.5837,24.0208,3.5712,8.3179,8.4755
3081.6,0.1159,2.5826,23.3989,3.6112,8.3014,8.4755
3081.7,0.1152,2.5836,24.8565,3.6284,8.2937,8.4755
3081.8,0.1142,2.585,24.7533,3.5753,8.3108,8.4755
3081.9,0.1128,2.5851,25.0354,3.6139,8.345,8.4755
3082.0,0.112,2.584,23.4504,3.6834,8.3768,8.4755
3082.1,0.1118,2.5837,24.0655,3.6973,8.4048,8.4755
3082.2,0.1118,2.5852,24.276,3.7103,8.4269,8.4755
3082.3,0.111,2.5875,23.9164,3.725,8.4271,8.4755
3082.4,0.1094,2.5889,23.0736,3.7574,8.3933,8.4755
3082.5,0.1077,2.5897,22.4032,3.825,8.343,8.4755
3082.6,0.1063,2.5904,22.439,3.8262,8.2916,8.4755
3082.7,0.1056,2.5916,22.3387,3.9061,8.2669,8.4755
3082.8,0.1058,2.5932,23.0241,4.0041,8.2861,8.4754
3082.9,0.107,2.5945,24.5909,3.944,8.3378,8.4512
3083.0,0.1087,2.5954,25.0563,3.8504,8.3788,8.4755
3083.1,0.1106,2.595,26.4545,3.7638,8.3662,8.4755
3083.2,0.1123,2.5935,26.574,3.8607,8.3126,8.4755
3083.3,0.114,2.5921,26.3217,3.7254,8.2585,8.4755
3083.4,0.1154,2.592,26.3899,3.692,8.217,8.4755
3083.5,0.1163,2.5931,25.3105,3.77,8.1774,8.4755
3083.6,0.116,2.5935,26.2732,3.7527,8.1207,8.4755
3083.7,0.115,2.593,26.1494,3.8722,8.0715,8.4755
3083.8,0.115,2.5932,27.3886,3.9388,8.0485,8.4755
3083.9,0.1168,2.5956,28.9116,3.8693,8.0425,8.4755
3084.0,0.1195,2.5993,29.5055,3.6413,8.0387,8.4755
3084.1,0.1216,2.6012,31.5666,3.4796,8.0489,8.4755
3084.2,0.1222,2.5992,31.4228,3.4196,8.0813,8.4755
3084.3,0.1214,2.5944,30.5629,3.3662,8.1215,8.4755
3084.4,0.1205,2.5897,29.8232,3.5548,8.1378,8.4755
3084.5,0.1202,2.5877,29.1366,3.7383,8.1381,8.4755
3084.6,0.1206,2.5882,29.0224,4.0017,8.1479,8.4755
3084.7,0.1216,2.59,29.017,3.9791,8.1819,8.4755
3084.8,0.1225,2.5919,29.6284,3.6845,8.2156,8.4755
3084.9,0.123,2.5928,30.4128,3.569,8.2223,8.4755
3085.0,0.1227,2.5923,30.909,3.6195,8.2233,8.4755
3085.1,0.1213,2.5907,30.4728,3.6052,8.2334,8.4755
3085.2,0.1193,2.5891,28.9552,3.5858,8.2424,8.4755
3085.3,0.1172,2.5887,28.975,3.6175,8.2417,8.4755
3085.4,0.115,2.5899,28.344,3.9392,8.2334,8.4755
3085.5,0.1131,2.5918,26.8229,4.0101,8.2352,8.4755
3085.6,0.1116,2.5931,26.6519,4.0793,8.2404,8.4755
3085.7,0.1099,2.5932,25.4152,3.9946,8.2246,8.4755
3085.8,0.1075,2.5927,26.3318,4.0431,8.1885,8.4755
3085.9,0.1039,2.5927,26.0917,4.3505,8.1611,8.4755
3086.0,0.0988,2.5941,24.1319,4.4589,8.1552,8.4755
3086.1,0.0927,2.5969,22.3681,4.9757,8.1615,8.4755
3086.2,0.0867,2.601,20.6087,5.0185,8.1668,8.4755
3086.3,0.0818,2.606,18.5944,5.3697,8.1599,8.4755
3086.4,0.0784,2.6115,17.7404,5.5414,8.1397,8.4755
3086.5,0.076,2.6177,16.5674,5.4984,8.1154,8.4755
3086.6,0.0742,2.6237,17.1666,5.54,8.0994,8.4755
3086.7,0.073,2.6273,16.1936,5.7318,8.1212,8.4755
3086.8,0.0723,2.6271,15.6424,5.8054,8.197,8.4755
3086.9,0.0722,2.6241,14.6069,5.9251,8.305,8.4755
3087.0,0.0728,2.6217,14.635,6.002,8.403,8.4755
3087.1,0.074,2.6215,14.8865,5.9723,8.4575,8.4756
3087.2,0.0735,2.6237,14.7662,5.9648,8.4684,8.4999
3087.3,0.0739,2.627,16.325,5.9343,8.4507,8.4918
3087.4,0.0757,2.6303,16.6475,5.9311,8.427,8.4755
3087.5,0.0764,2.6328,16.3253,5.9165,8.403,8.4755
3087.6,0.0784,2.6338,17.6046,5.8998,8.369,8.4755
3087.7,0.0806,2.6328,17.8406,5.8874,8.32,8.4755
3087.8,0.0817,2.6298,19.8039,5.9466,8.2673,8.4755
3087.9,0.0818,2.6258,21.1576,5.573,8.2351,8.4755
3088.0,0.0806,2.6221,20.9039,5.2708,8.2445,8.4755
3088.1,0.0799,2.6188,20.6978,5.1498,8.284,8.4755
3088.2,0.0786,2.6162,20.4841,5.3835,8.3089,8.4755
3088.3,0.0775,2.6156,19.6461,5.7674,8.2771,8.4755
3088.4,0.077,2.6177,19.5346,5.6821,8.2025,8.4755
3088.5,0.0769,2.6206,18.656,5.6978,8.1393,8.4755
3088.6,0.0774,2.6226,17.9167,5.6083,8.1173,8.4755
3088.7,0.0784,2.6241,18.3154,5.639,8.1427,8.4755
3088.8,0.0796,2.6262,18.877,5.5544,8.2091,8.4755
3088.9,0.0809,2.6283,20.7658,5.432,8.2866,8.4755
3089.0,0.0823,2.6286,21.6336,5.3914,8.3172,8.4755
3089.1,0.0849,2.6272,22.6088,5.236,8.269,8.4755
3089.2,0.0899,2.6248,22.4767,5.1206,8.1536,8.4755
3089.3,0.0971,2.6215,23.0591,5.0432,8.0253,8.4755
3089.4,0.1057,2.6163,24.5275,4.9091,7.9459,8.4755
3089.5,0.1146,2.6095,28.5332,4.871,7.9152,8.4755
3089.6,0.1227,2.6016,30.8624,4.4885,7.8938,8.4755
3089.7,0.1292,2.5942,33.2102,3.8316,7.87,8.4755
3089.8,0.1339,2.5881,35.2163,3.463,7.8663,8.4755
3089.9,0.1373,2.5836,36.37,3.2663,7.8898,8.4755
3090.0,0.1405,2.5804,35.5745,3.4463,7.9082,8.4755
3090.1,0.1442,2.5773,34.3332,3.3607,7.891,8.4755
3090.2,0.1485,2.5731,34.8072,2.9444,7.8449,8.4756
3090.3,0.1512,2.5671,34.4316,2.6756,7.8069,8.5
3090.4,0.1549,2.5617,37.6993,2.6471,7.7921,8.5243
3090.5,0.1578,2.5595,39.2714,2.5721,7.7933,8.5242
3090.6,0.1603,2.5602,38.7795,2.5306,7.8018,8.4998
3090.7,0.1636,2.5626,39.77,2.6946,7.8184,8.4755
3090.8,0.1634,2.5648,37.6166,2.7386,7.8456,8.4755
3090.9,0.1613,2.5652,38.6071,2.7281,7.8671,8.4755
3091.0,0.1564,2.5643,39.0791,2.5552,7.8828,8.4756
3091.1,0.1535,2.5638,37.9221,2.5612,7.9252,8.5243
3091.2,0.152,2.5652,36.7864,2.7114,8.0318,8.5243
3091.3,0.1523,2.5697,36.9561,2.6975,8.1993,8.5243
3091.4,0.1538,2.5782,37.2684,2.7306,8.3633,8.5243
3091.5,0.1562,2.5896,38.2814,2.7516,8.4271,8.5243
3091.6,0.1589,2.5998,38.5551,2.7887,8.361,8.5243
3091.7,0.1623,2.6037,38.9218,2.7585,8.2152,8.5243
3091.8,0.1659,2.5991,39.6804,2.6288,8.0754,8.5243
3091.9,0.169,2.5894,41.5504,2.5082,7.9983,8.5243
3092.0,0.1707,2.5798,42.3544,2.422,7.9594,8.5243
3092.1,0.1712,2.5733,42.2371,2.5228,7.9128,8.5243
3092.2,0.1714,2.5685,43.286,2.424,7.8315,8.5243
3092.3,0.1719,2.5638,42.1052,2.395,7.7486,8.5242
3092.4,0.1744,2.5595,41.0207,2.2909,7.7285,8.5
3092.5,0.1734,2.557,42.0137,2.3619,7.7872,8.5242
3092.6,0.1749,2.5559,43.3345,2.339,7.8856,8.4756
3092.7,0.1728,2.5551,41.5763,2.3789,7.9704,8.5243
3092.8,0.1723,2.5538,41.3752,2.4097,8.0159,8.5243
3092.9,0.1714,2.5528,42.0595,2.4323,8.0253,8.5242
3093.0,0.1702,2.5529,42.9399,2.4128,7.9914,8.4999
3093.1,0.1687,2.5536,42.7459,2.4231,7.8994,8.5
3093.2,0.1676,2.5543,41.3839,2.3948,7.7852,8.5243
3093.3,0.1675,2.5552,41.342,2.3686,7.7153,8.5243
3093.4,0.1682,2.557,40.0632,2.3716,7.7358,8.5243
3093.5,0.1695,2.5598,38.7987,2.4085,7.8344,8.5243
3093.6,0.1713,2.561,39.2283,2.4863,7.9256,8.5243
3093.7,0.1729,2.5596,39.6272,2.3013,7.9485,8.5243
3093.8,0.1737,2.5567,39.1634,2.2769,7.9243,8.5244
3093.9,0.1714,2.5542,39.6415,2.2635,7.8996,8.5569
3094.0,0.1703,2.5528,41.0116,2.3328,7.9004,8.5569
3094.1,0.1686,2.5528,41.3288,2.3675,7.9271,8.5568
3094.2,0.1688,2.5535,42.268,2.3734,7.9762,8.5243
3094.3,0.1673,2.5536,40.5058,2.3088,8.0565,8.5243
3094.4,0.1658,2.5524,40.8009,2.2169,8.1554,8.5244
3094.5,0.1586,2.5506,39.8918,2.3345,8.2465,8.5651
3094.6,0.1558,2.5497,40.5817,2.3862,8.299,8.6057
3094.7,0.1524,2.5511,38.6738,2.5033,8.2938,8.6055
3094.8,0.1541,2.555,36.1311,2.4897,8.2331,8.5243
3094.9,0.1506,2.5605,35.0606,2.5906,8.1274,8.5243
3095.0,0.1462,2.5657,33.5614,2.5629,8.0158,8.5243
3095.1,0.1407,2.5689,32.5434,2.635,7.9481,8.5243
3095.2,0.1353,2.5697,30.874,2.6548,7.9428,8.5242
3095.3,0.1332,2.5694,29.2541,2.869,7.99,8.4998
3095.4,0.1312,2.5693,28.9663,2.9664,8.0442,8.4756
3095.5,0.1289,2.569,28.1848,2.9681,8.0545,8.5243
3095.6,0.129,2.5676,26.9413,3.0377,8.013,8.5242
3095.7,0.1296,2.5649,26.9311,3.0338,7.9586,8.4756
3095.8,0.1312,2.5635,27.4976,3.0114,7.9506,8.5242
3095.9,0.1345,2.5652,27.2436,3.0022,8.002,8.4755
3096.0,0.1357,2.5686,27.3942,2.9664,8.0914,8.4755
3096.1,0.1364,2.5704,26.1287,2.945,8.1742,8.4755
3096.2,0.1374,2.569,27.1267,2.9541,8.2184,8.4756
3096.3,0.1371,2.5662,29.0546,2.9356,8.2253,8.4999
3096.4,0.1391,2.5629,30.5879,2.9486,8.2034,8.5
3096.5,0.1412,2.5599,32.1675,2.9598,8.1605,8.5242
3096.6,0.1447,2.5579,32.9304,2.8872,8.1217,8.4756
3096.7,0.1438,2.5584,35.1997,2.7398,8.1002,8.4998
3096.8,0.1442,2.5613,34.8559,2.6352,8.0792,8.4756
3096.9,0.1403,2.5643,33.5265,2.7072,8.0282,8.5
3097.0,0.1379,2.5653,33.3072,2.8539,7.976,8.5242
3097.1,0.1382,2.5651,31.9517,2.8714,7.9735,8.4756
3097.2,0.1371,2.5651,31.3918,2.8691,8.0369,8.5
3097.3,0.1395,2.5663,30.0169,2.8823,8.1221,8.5244
3097.4,0.1404,2.5677,30.4355,2.9823,8.1544,8.5812
3097.5,0.1418,2.5681,32.2083,2.9472,8.0928,8.5568
3097.6,0.1436,2.5677,33.0935,2.8761,7.9331,8.5243
3097.7,0.1432,2.5676,35.1516,2.7489,7.7333,8.5243
3097.8,0.1442,2.569,36.0549,2.8645,7.5757,8.5243
3097.9,0.1461,2.5702,36.6706,2.9728,7.5034,8.5243
3098.0,0.1472,2.569,35.8166,3.0072,7.5111,8.5243
3098.1,0.1469,2.5662,35.022,2.9861,7.5636,8.5243
3098.2,0.1464,2.564,37.1042,2.9112,7.6206,8.5243
3098.3,0.1466,2.5645,34.5581,2.9271,7.6704,8.5243
3098.4,0.1468,2.5671,33.8367,2.98,7.7171,8.5243
3098.5,0.1459,2.5696,35.1368,3.0186,7.7757,8.5242
3098.6,0.1454,2.5699,34.8576,3.0669,7.8564,8.4756
3098.7,0.1412,2.5684,32.5672,3.1078,7.9531,8.5243
3098.8,0.1391,2.568,32.9441,3.0355,8.0454,8.5243
3098.9,0.138,2.5687,32.0203,3.0066,8.0938,8.5243
3099.0,0.1378,2.5689,32.0735,3.0786,8.0781,8.5243
3099.1,0.1378,2.5672,31.6877,3.014,8.012,8.5243
3099.2,0.1372,2.5637,32.6349,3.0917,7.9264,8.5242
3099.3,0.1376,2.56,33.7231,3.0959,7.8613,8.4756
3099.4,0.1348,2.5568,33.8399,3.1341,7.8391,8.5243
3099.5,0.1343,2.5552,33.7656,3.0122,7.865,8.5243
3099.6,0.1346,2.5567,32.8234,3.079,7.9193,8.5243
3099.7,0.1354,2.5624,32.33,3.1665,7.9782,8.5243
3099.8,0.1363,2.5693,32.1866,3.0972,8.0147,8.5243
3099.9,0.1374,2.5736,34.5176,3.0522,8.0156,8.5243
3100.0,0.1378,2.5729,33.1264,3.0503,7.9837,8.5243
3100.1,0.1368,2.5696,32.5644,3.0585,7.9401,8.5243
3100.2,0.1351,2.567,32.3169,3.0454,7.9126,8.5243
3100.3,0.1341,2.5668,32.9734,3.0365,7.9216,8.5243
3100.4,0.1349,2.569,33.0557,3.0844,7.9582,8.5243
3100.5,0.1369,2.5719,32.7959,3.1617,7.9889,8.5242
