DEPTH,NPHI,RHOB,GR,RT,PEF,CALI,DT
3135.9,0.1772,2.528,47.4099,3.5701,7.5876,8.625,71.0643
3136.0,0.1838,2.523,46.0741,3.3927,7.6127,8.625,71.5418
3136.1,0.191,2.5188,44.0356,3.2131,7.599,8.625,71.9998
3136.2,0.1982,2.5156,39.8593,3.0028,7.5812,8.625,72.3256
3136.3,0.2011,2.5146,36.9232,2.8073,7.6174,8.625,72.6514
3136.4,0.2039,2.5136,34.9703,2.7694,7.6536,8.625,72.953
3136.5,0.1998,2.5151,34.0121,2.8296,7.7128,8.625,72.9814
3136.6,0.1922,2.5181,31.1031,2.976,7.7179,8.625,73.0097
3136.7,0.1831,2.5214,30.5245,3.0526,7.6476,8.6251,73.0289
3136.8,0.1705,2.5237,29.0383,3.1412,7.5335,8.6718,72.7848
3136.9,0.163,2.5262,29.3739,3.242,7.4203,8.625,72.5407
3137.0,0.1516,2.53,29.0308,3.2239,7.334,8.625,72.2965
3137.1,0.1404,2.536,28.5154,3.3223,7.26,8.625,72.0548
3137.2,0.1315,2.543,29.418,3.4889,7.1988,8.625,71.8132
3137.3,0.1262,2.5486,29.0509,3.5672,7.1719,8.625,71.5719
3137.4,0.1231,2.5514,28.8544,3.6241,7.1913,8.625,71.4728
3137.5,0.1203,2.5514,29.1194,3.6861,7.239,8.625,71.3835
3137.6,0.1165,2.5511,30.2268,3.777,7.2735,8.625,71.2945
3137.7,0.1127,2.5522,32.4861,3.8195,7.282,8.625,71.3372
3137.8,0.1108,2.5544,32.0244,3.8924,7.284,8.625,71.3967
3137.9,0.1106,2.5558,31.4592,3.9494,7.2873,8.625,71.4562
3138.0,0.111,2.5559,33.2781,3.9768,7.2845,8.625,71.5135
3138.1,0.1114,2.5561,34.9557,3.9872,7.2709,8.625,71.5703
3138.2,0.1117,2.5576,33.2983,3.9937,7.2607,8.625,71.6276
3138.3,0.1121,2.5598,34.4125,3.9971,7.263,8.625,71.8603
3138.4,0.1123,2.561,36.7505,4.014,7.2782,8.625,72.1392
3138.5,0.1127,2.5602,37.4904,3.9983,7.2958,8.625,72.4181
3138.6,0.1137,2.559,37.9189,3.9697,7.3141,8.625,72.7401
3138.7,0.1156,2.5589,39.9523,3.9837,7.3335,8.625,73.077
3138.8,0.118,2.5594,41.0241,3.9638,7.34,8.625,73.414
3138.9,0.12,2.559,42.1179,3.9268,7.3232,8.625,73.8159
3139.0,0.1213,2.5576,42.941,3.8862,7.2973,8.625,74.246
3139.1,0.1228,2.5565,43.0681,3.8548,7.2789,8.625,74.676
3139.2,0.1254,2.5565,43.8764,3.9418,7.2639,8.625,74.9983
3139.3,0.1286,2.556,44.1414,4.0634,7.2257,8.625,75.2622
3139.4,0.1315,2.5536,44.9839,4.0658,7.1655,8.625,75.5257
3139.5,0.1338,2.5494,45.7749,3.8854,7.1122,8.625,75.5955
3139.6,0.1367,2.5454,45.1957,3.5566,7.0805,8.625,75.536
3139.7,0.1408,2.5425,44.4077,3.2521,7.0617,8.625,75.4761
3139.8,0.1458,2.5403,42.9127,3.0849,7.0404,8.625,75.27
3139.9,0.1501,2.5385,41.9601,2.9822,7.0293,8.625,74.9453
3140.0,0.1525,2.5373,40.9325,2.9096,7.0467,8.625,74.6203
3140.1,0.1536,2.5368,40.2357,2.875,7.0749,8.625,74.2141
3140.2,0.1539,2.5366,40.7007,2.8264,7.0792,8.625,73.7278
3140.3,0.1534,2.5369,37.9431,2.7808,7.0408,8.625,73.2416
3140.4,0.1523,2.5383,37.8118,2.7422,6.9952,8.625,72.7215
3140.5,0.1508,2.5403,36.0968,2.7413,6.9784,8.625,72.1611
3140.6,0.1496,2.5409,34.6202,2.8029,6.9739,8.625,71.601
3140.7,0.1484,2.5396,35.1562,2.8846,6.9548,8.625,71.125
3140.8,0.1466,2.538,32.414,3.0047,6.9272,8.625,70.7711
3140.9,0.1438,2.5386,28.5158,3.1549,6.925,8.625,70.4174
3141.0,0.1393,2.5422,26.7324,3.2452,6.9627,8.625,70.1795
3141.1,0.1342,2.5466,27.4353,3.2837,7.0092,8.625,70.1468
3141.2,0.1293,2.5487,27.3038,3.3708,7.0241,8.625,70.1143
3141.3,0.1253,2.5485,26.5627,3.5179,7.0041,8.625,70.1848
3141.4,0.1221,2.5482,26.3715,3.6645,6.9758,8.625,70.4816
3141.5,0.1188,2.5504,27.0348,3.7469,6.9695,8.625,70.7786
3141.6,0.1154,2.5545,28.0773,3.8671,6.9925,8.625,71.133
3141.7,0.1121,2.5575,30.2486,4.0075,7.018,8.625,71.6469
3141.8,0.1096,2.5571,31.4531,4.1025,7.0267,8.625,72.1608
3141.9,0.108,2.5535,33.2662,4.1692,7.0175,8.625,72.6569
3142.0,0.1071,2.5506,35.7672,4.2096,7.0259,8.625,73.0891
3142.1,0.1073,2.5521,37.2236,4.2581,7.0777,8.625,73.5213
3142.2,0.1081,2.5568,38.2139,4.2679,7.1612,8.625,73.9236
3142.3,0.1088,2.5601,40.084,4.2422,7.2405,8.625,74.1795
3142.4,0.1093,2.5588,41.4787,4.1941,7.2825,8.625,74.4354
3142.5,0.1099,2.5538,44.172,4.1575,7.2778,8.625,74.6591
3142.6,0.111,2.5492,43.2444,4.1659,7.2437,8.625,74.6492
3142.7,0.1129,2.5472,44.1417,4.2182,7.2102,8.625,74.6391
3142.8,0.1152,2.5468,44.0757,4.1913,7.1934,8.625,74.6139
3142.9,0.1184,2.5472,42.01,4.0028,7.1943,8.625,74.3966
3143.0,0.1225,2.5486,40.2618,3.7077,7.1929,8.625,74.1794
3143.1,0.1272,2.5501,41.2449,3.5182,7.171,8.625,73.9601
3143.2,0.1309,2.5488,41.4963,3.3867,7.1182,8.625,73.6599
3143.3,0.1331,2.5442,41.2416,3.2957,7.0513,8.625,73.3598
3143.4,0.1343,2.5391,40.1047,3.2649,6.9981,8.625,73.0598
3143.5,0.1358,2.5368,38.5999,3.224,6.9655,8.625,72.8149
3143.6,0.1379,2.5381,36.7284,3.1992,6.9421,8.625,72.5714
3143.7,0.1403,2.5411,35.4549,3.2155,6.9215,8.625,72.3285
3143.8,0.1425,2.5445,33.4589,3.2087,6.9182,8.625,72.3227
3143.9,0.1439,2.5486,33.296,3.1719,6.9437,8.625,72.3356
3144.0,0.1438,2.553,32.1062,3.1377,6.9942,8.625,72.3488
3144.1,0.1415,2.5567,32.4771,3.1819,7.0397,8.625,72.5362
3144.2,0.1368,2.559,34.3581,3.2106,7.0719,8.625,72.7475
3144.3,0.1302,2.5596,36.4932,3.2389,7.0992,8.625,72.9587
3144.4,0.1235,2.5596,37.4403,3.3211,7.1345,8.625,73.1737
3144.5,0.1182,2.5599,37.7054,3.3963,7.1601,8.625,73.3895
3144.6,0.115,2.5604,38.857,3.4597,7.1577,8.625,73.6052
3144.7,0.1169,2.5602,39.2869,3.4204,7.1374,8.6249,73.7735
3144.8,0.1147,2.5587,39.5305,3.3616,7.1224,8.6017,73.9287
3144.9,0.117,2.5569,41.1115,3.3269,7.1152,8.625,74.0836
3145.0,0.1203,2.555,41.3589,3.2886,7.1192,8.625,74.1297
3145.1,0.124,2.553,41.8251,3.2612,7.1357,8.625,74.1366
3145.2,0.1281,2.5513,41.0824,3.2206,7.1538,8.625,74.1435
3145.3,0.1326,2.5498,40.5968,3.2063,7.1413,8.625,74.0854
3145.4,0.1369,2.5482,38.5469,3.2159,7.0771,8.625,73.9979
3145.5,0.1403,2.546,36.5187,3.2296,6.9848,8.625,73.9103
3145.6,0.1419,2.5442,36.6184,3.2212,6.9103,8.625,73.7848
3145.7,0.1413,2.5442,36.1485,3.2108,6.8803,8.625,73.638
3145.8,0.1391,2.5457,34.8599,3.2197,6.8837,8.625,73.4911
3145.9,0.136,2.5467,35.6296,3.2339,6.8971,8.625,73.3615
3146.0,0.1327,2.546,36.2232,3.2238,6.913,8.625,73.2439
3146.1,0.1292,2.5446,34.9963,3.1634,6.9402,8.625,73.1263
3146.2,0.1258,2.5446,34.197,3.1384,6.9775,8.625,73.0564
3146.3,0.123,2.5467,35.6928,3.1433,7.0151,8.625,73.0263
3146.4,0.1214,2.5491,38.3617,3.1239,7.0417,8.625,72.9963
3146.5,0.1203,2.5509,39.2875,3.1526,7.0551,8.625,72.959
3146.6,0.1199,2.5517,39.0393,3.273,7.0623,8.625,72.9143
3146.7,0.1205,2.5529,38.6689,3.4038,7.0687,8.625,72.8695
3146.8,0.1223,2.5558,38.9681,3.4926,7.081,8.625,72.8169
3146.9,0.1243,2.5599,38.2366,3.5254,7.1071,8.625,72.7546
3147.0,0.1258,2.5641,36.0882,3.4774,7.1339,8.625,72.6922
3147.1,0.1262,2.5668,34.3673,3.3746,7.1482,8.625,72.6006
3147.2,0.1251,2.567,33.6204,3.2965,7.1354,8.625,72.4652
3147.3,0.1228,2.5655,31.9632,3.3055,7.0965,8.625,72.3299
3147.4,0.12,2.5635,30.91,3.3907,7.05,8.625,72.213
3147.5,0.1174,2.5612,31.2128,3.4573,7.0026,8.625,72.1298
3147.6,0.1163,2.558,32.4636,3.4593,6.9749,8.625,72.0468
3147.7,0.1164,2.5547,31.7168,3.4504,6.9804,8.625,71.9901
3147.8,0.1167,2.5521,30.8287,3.448,7.0089,8.625,71.994
3147.9,0.1165,2.5508,29.762,3.444,7.0415,8.625,71.9979
3148.0,0.1155,2.5501,28.9664,3.4587,7.0517,8.625,72.0249
3148.1,0.1175,2.5493,29.7377,3.4985,7.0364,8.6094,72.1187
3148.2,0.1145,2.5481,30.0927,3.5103,7.0053,8.625,72.2125
3148.3,0.1159,2.5469,30.0303,3.5363,6.9739,8.6249,72.3146
3148.4,0.1177,2.5465,29.401,3.5334,6.9681,8.6017,72.448
3148.5,0.1189,2.5468,30.9482,3.5348,6.9992,8.625,72.5815
3148.6,0.1196,2.5484,31.699,3.5666,7.0557,8.625,72.7211
3148.7,0.1202,2.5512,33.534,3.5755,7.1179,8.625,72.8928
3148.8,0.1214,2.5544,33.5768,3.5765,7.1687,8.6249,73.0645
3148.9,0.1236,2.5566,34.6042,3.575,7.197,8.6016,73.2329
3149.0,0.13,2.5555,34.8029,3.5306,7.1833,8.6015,73.3753
3149.1,0.1342,2.5519,34.9912,3.4826,7.132,8.5782,73.5177
3149.2,0.1349,2.5489,36.8747,3.4855,7.0806,8.625,73.6607
3149.3,0.137,2.5483,38.6863,3.4847,7.0711,8.625,73.8111
3149.4,0.1373,2.548,39.2113,3.4364,7.0935,8.625,73.9614
3149.5,0.1365,2.5464,39.7788,3.3948,7.1067,8.625,74.1107
3149.6,0.1359,2.5448,41.0288,3.3603,7.0971,8.625,74.1975
3149.7,0.136,2.5448,39.4812,3.3512,7.0888,8.625,74.2844
3149.8,0.1368,2.5463,39.0724,3.3346,7.1059,8.625,74.3711
3149.9,0.1375,2.5479,39.6203,3.2856,7.1423,8.625,74.4283
3150.0,0.1379,2.5488,38.7668,3.2079,7.1755,8.625,74.4846
3150.1,0.1382,2.5488,38.6974,3.1486,7.204,8.625,74.5407
3150.2,0.1386,2.5481,38.3948,3.1161,7.2387,8.625,74.513
3150.3,0.1387,2.5477,39.8276,3.0972,7.2563,8.625,74.478
3150.4,0.1387,2.5479,39.5105,3.0989,7.2259,8.625,74.4429
3150.5,0.1387,2.5492,40.5542,3.1377,7.1535,8.625,74.3959
3150.6,0.1389,2.5509,41.0487,3.1729,7.0872,8.625,74.347
3150.7,0.1389,2.5518,40.6419,3.1834,7.0875,8.625,74.2982
3150.8,0.1391,2.5521,40.2283,3.1693,7.1565,8.625,74.275
3150.9,0.1398,2.5532,40.2897,3.1794,7.2543,8.625,74.2572
3151.0,0.1412,2.5553,41.0493,3.2245,7.32,8.625,74.2393
3151.1,0.1422,2.5567,40.924,3.1988,7.3191,8.625,74.2514
3151.2,0.1422,2.5557,38.5974,3.1734,7.2693,8.625,74.272
3151.3,0.1414,2.5535,37.376,3.2005,7.2092,8.625,74.2927
3151.4,0.1409,2.5509,38.8017,3.2612,7.1625,8.625,74.3305
3151.5,0.1411,2.5483,38.2918,3.3274,7.1208,8.625,74.3746
3151.6,0.1417,2.5451,37.4336,3.3364,7.0738,8.625,74.4188
3151.7,0.1425,2.5417,38.9549,3.2952,7.023,8.625,74.4631
3151.8,0.1438,2.5387,39.0641,3.2686,6.9868,8.625,74.5074
3151.9,0.1464,2.5371,38.9698,3.1921,6.9725,8.625,74.5519
3152.0,0.1494,2.5373,40.0908,3.1184,6.9746,8.625,74.6499
3152.1,0.1514,2.5394,40.2941,3.1128,6.9808,8.625,74.7791
3152.2,0.151,2.5436,42.5938,3.1119,7.0045,8.625,74.9083
3152.3,0.1475,2.5499,43.8484,3.132,7.0662,8.625,75.032
3152.4,0.1416,2.5557,44.5998,3.1781,7.1697,8.625,75.1518
3152.5,0.1346,2.5588,45.3463,3.1719,7.2871,8.625,75.2716
3152.6,0.1278,2.5591,45.4717,3.1385,7.3848,8.625,75.3687
3152.7,0.1214,2.5581,44.221,3.1225,7.4431,8.625,75.4462
3152.8,0.116,2.5588,42.9912,3.1021,7.4709,8.625,75.5234
3152.9,0.1126,2.562,41.4035,3.106,7.4915,8.625,75.4705
3153.0,0.1115,2.5668,39.1285,3.0875,7.5105,8.625,75.2812
3153.1,0.112,2.5712,36.0287,3.0192,7.5343,8.625,75.0918
3153.2,0.1131,2.5741,34.1054,2.9989,7.5655,8.625,74.8633
3153.3,0.1139,2.5751,31.7683,2.9893,7.6104,8.625,74.5853
3153.4,0.114,2.5747,28.0572,2.9352,7.6594,8.625,74.3074
3153.5,0.1133,2.5744,25.5906,2.9146,7.701,8.625,74.0334
3153.6,0.1123,2.575,26.1002,2.9127,7.7301,8.625,73.7658
3153.7,0.1114,2.5761,26.4413,2.8912,7.7347,8.625,73.4982
3153.8,0.1112,2.5771,25.8331,2.9004,7.7116,8.625,73.287
3153.9,0.1122,2.5776,26.4282,2.9465,7.6676,8.625,73.1829
3154.0,0.1142,2.5785,28.0638,3.0021,7.6192,8.625,73.0787
3154.1,0.1163,2.5799,29.4228,3.0633,7.5965,8.625,72.9492
3154.2,0.1178,2.5816,28.4499,3.0802,7.6091,8.6249,72.7594
3154.3,0.1217,2.5825,26.4689,3.0729,7.6352,8.6017,72.5697
3154.4,0.1196,2.5816,27.7188,3.1071,7.6534,8.625,72.4381
3154.5,0.1215,2.5792,28.4041,3.1056,7.6519,8.625,72.4823
3154.6,0.1249,2.577,27.0877,3.0393,7.6438,8.625,72.5265
3154.7,0.1291,2.5761,27.5587,2.9972,7.6501,8.625,72.579
3154.8,0.1328,2.5755,26.7842,2.9902,7.6757,8.625,72.6641
3154.9,0.1347,2.5744,27.5997,2.9825,7.709,8.625,72.7492
3155.0,0.1345,2.5733,28.6459,3.0299,7.7307,8.625,72.8458
3155.1,0.1334,2.5723,28.1701,3.0757,7.7337,8.625,73.0053
3155.2,0.1332,2.5706,28.3051,3.1069,7.7076,8.625,73.1649
3155.3,0.1336,2.5671,29.19,3.1207,7.6436,8.625,73.3249
3155.4,0.1338,2.562,29.8063,3.1033,7.5611,8.625,73.489
3155.5,0.1327,2.5572,29.0104,3.0873,7.4904,8.625,73.6532
3155.6,0.1307,2.5554,29.3269,3.0662,7.4733,8.625,73.815
3155.7,0.1285,2.5563,31.2579,3.0311,7.5043,8.625,73.9388
3155.8,0.1265,2.558,32.454,3.0088,7.5636,8.625,74.0626
3155.9,0.1245,2.5587,33.4296,2.9936,7.6196,8.625,74.1854
3156.0,0.1223,2.5582,33.3498,3.0087,7.6555,8.625,74.2672
3156.1,0.1206,2.5579,33.387,2.9828,7.6629,8.625,74.3483
3156.2,0.1195,2.559,34.5333,2.8956,7.6396,8.625,74.4292
3156.3,0.1188,2.5609,33.8608,2.8531,7.6079,8.625,74.3917
3156.4,0.1183,2.5632,33.1887,2.8274,7.5895,8.625,74.3493
3156.5,0.1179,2.5659,33.4398,2.7622,7.6013,8.625,74.3067
3156.6,0.1179,2.5686,32.1382,2.7272,7.6427,8.625,74.1666
3156.7,0.1179,2.5704,31.3384,2.7188,7.6939,8.625,74.0172
3156.8,0.1175,2.5705,31.3573,2.7267,7.7408,8.625,73.8674
3156.9,0.1164,2.5699,30.4498,2.7461,7.764,8.625,73.6332
3157.0,0.1147,2.5703,28.7324,2.7019,7.7723,8.625,73.3856
3157.1,0.1126,2.5718,27.8691,2.6504,7.7648,8.625,73.1382
3157.2,0.1102,2.5743,26.9446,2.6459,7.7361,8.625,72.9754
3157.3,0.1081,2.5774,27.0781,2.6994,7.6904,8.625,72.8316
3157.4,0.1068,2.5802,26.5219,2.7571,7.652,8.625,72.6879
3157.5,0.1069,2.5818,27.7134,2.7927,7.6496,8.625,72.5599
3157.6,0.1084,2.5812,26.4079,2.8258,7.6862,8.625,72.4368
3157.7,0.1104,2.5791,27.1826,2.8489,7.7318,8.625,72.3137
3157.8,0.1119,2.5775,28.5177,2.8595,7.7709,8.625,72.2221
3157.9,0.1127,2.5775,28.9116,2.9004,7.7971,8.625,72.1428
3158.0,0.1129,2.5785,28.1376,2.961,7.8067,8.625,72.0633
3158.1,0.1127,2.5792,26.952,3.0164,7.7938,8.625,71.9541
3158.2,0.1124,2.5796,25.8472,3.045,7.771,8.625,71.8304
3158.3,0.1122,2.5794,25.2238,3.0533,7.7543,8.625,71.7067
3158.4,0.1125,2.5785,25.4595,3.0693,7.7607,8.625,71.636
3158.5,0.1132,2.5771,25.2667,3.0965,7.791,8.625,71.5972
3158.6,0.1141,2.5766,24.9792,3.1166,7.8389,8.625,71.5583
3158.7,0.1155,2.5776,25.044,3.1339,7.8831,8.625,71.5058
3158.8,0.1169,2.5789,27.4411,3.1767,7.9063,8.625,71.443
3158.9,0.1179,2.578,27.3811,3.2332,7.8916,8.625,71.3804
3159.0,0.1189,2.5739,27.1896,3.2901,7.8279,8.625,71.377
3159.1,0.1201,2.5689,27.1793,3.3203,7.7462,8.625,71.4266
3159.2,0.1215,2.5668,26.4043,3.3485,7.6949,8.625,71.4764
3159.3,0.1225,2.568,26.6387,3.3506,7.692,8.625,71.5936
3159.4,0.1229,2.5702,26.4967,3.3519,7.709,8.625,71.7838
3159.5,0.1226,2.571,24.9396,3.3706,7.7194,8.625,71.9739
3159.6,0.1217,2.5703,25.5144,3.3823,7.72,8.625,72.1754
3159.7,0.1207,2.5683,25.8137,3.3749,7.7275,8.625,72.3918
3159.8,0.1194,2.565,26.2181,3.3858,7.7569,8.625,72.6083
3159.9,0.1185,2.5602,26.3642,3.4065,7.7921,8.625,72.8198
3160.0,0.1193,2.5561,27.1547,3.3883,7.7955,8.625,73.0235
3160.1,0.1217,2.5545,28.8664,3.3202,7.778,8.625,73.2272
3160.2,0.1244,2.555,28.7395,3.2705,7.7844,8.625,73.4197
3160.3,0.1262,2.5568,28.1694,3.2368,7.815,8.6251,73.5901
3160.4,0.1245,2.5595,29.0562,3.2025,7.8281,8.6485,73.7605
3160.5,0.1258,2.5622,30.7396,3.1754,7.7963,8.6719,73.9207
3160.6,0.1268,2.5642,30.5399,3.1525,7.7286,8.6719,74.0561
3160.7,0.1272,2.5637,30.9177,3.1474,7.6535,8.6718,74.1916
3160.8,0.1277,2.5603,31.6182,3.1314,7.5743,8.6251,74.3186
3160.9,0.1288,2.5552,31.3121,3.0735,7.4738,8.6719,74.4194
3161.0,0.1305,2.5515,31.4628,3.0576,7.3733,8.6719,74.5201
3161.1,0.1357,2.5498,31.2851,3.0137,7.2977,8.6718,74.6126
3161.2,0.1393,2.5488,31.8502,2.9842,7.2713,8.625,74.6709
3161.3,0.1445,2.547,30.994,2.9996,7.2885,8.6251,74.7294
3161.4,0.1477,2.5451,31.1392,3.0268,7.3417,8.6719,74.7973
3161.5,0.1534,2.545,33.0077,3.0341,7.4259,8.6719,74.9215
3161.6,0.1579,2.5468,34.2784,3.0112,7.5283,8.6719,75.0458
3161.7,0.1616,2.5489,34.6972,2.9801,7.635,8.6719,75.1953
3161.8,0.1646,2.5491,34.9965,2.9252,7.7346,8.6719,75.5785
3161.9,0.1662,2.5463,36.5827,2.8833,7.8085,8.6719,75.9617
3162.0,0.1659,2.5413,38.5732,2.8385,7.8357,8.6719,76.3541
3162.1,0.1639,2.5361,40.6043,2.834,7.8055,8.6719,76.9226
3162.2,0.1609,2.5331,42.7697,2.7899,7.7469,8.6719,77.491
3162.3,0.1577,2.5335,44.3961,2.6343,7.702,8.6719,78.06
3162.4,0.1546,2.536,44.732,2.5676,7.6879,8.6719,78.6718
3162.5,0.1515,2.5392,44.4034,2.4159,7.6949,8.6719,79.284
3162.6,0.1484,2.5422,42.7881,2.2615,7.7071,8.6719,79.8946
3162.7,0.1451,2.5463,42.3203,2.2191,7.7111,8.6718,79.8484
3162.8,0.1414,2.552,41.5168,2.1827,7.6858,8.6251,79.7688
3162.9,0.1393,2.5576,40.5409,2.2395,7.6396,8.6483,79.6887
3163.0,0.1333,2.5605,38.3378,2.3003,7.6142,8.625,79.4494
3163.1,0.1285,2.5604,36.3806,2.3339,7.6439,8.625,79.1931
3163.2,0.1258,2.5593,34.0383,2.3144,7.7036,8.625,78.9357
3163.3,0.1249,2.5586,32.6602,2.3,7.7364,8.625,78.2558
3163.4,0.1238,2.5582,31.034,2.373,7.7115,8.625,77.5046
3163.5,0.1219,2.5585,28.7544,2.4147,7.6697,8.625,76.7536
3163.6,0.1191,2.5602,27.3497,2.5125,7.6578,8.625,76.1299
3163.7,0.116,2.563,26.6014,2.6848,7.6669,8.625,75.5365
3163.8,0.1136,2.5648,27.9308,2.8495,7.6567,8.625,74.943
3163.9,0.1123,2.5641,27.6472,2.9054,7.6241,8.625,74.3007
3164.0,0.1123,2.562,24.6461,2.9656,7.6005,8.625,73.6429
3164.1,0.1131,2.5606,23.5314,3.0157,7.602,8.625,72.9858
3164.2,0.1145,2.5602,23.5815,3.0638,7.5889,8.625,72.5455
3164.3,0.1161,2.5599,23.3651,3.1093,7.539,8.625,72.1931
3164.4,0.1175,2.5591,24.0216,3.1446,7.4756,8.625,71.8411
3164.5,0.1181,2.5587,26.3368,3.1659,7.4457,8.625,71.7121
3164.6,0.1178,2.5599,27.0128,3.1561,7.4606,8.625,71.6959
3164.7,0.1176,2.5623,27.3359,3.1694,7.505,8.625,71.6798
3164.8,0.1186,2.5647,27.5204,3.1729,7.5505,8.625,71.7191
3164.9,0.1202,2.5664,29.3321,3.1342,7.5826,8.625,71.7928
3165.0,0.1215,2.5673,29.237,3.1184,7.5918,8.625,71.8666
3165.1,0.1216,2.5677,28.2554,3.1082,7.5818,8.625,72.0053
3165.2,0.1213,2.5683,27.5255,3.1111,7.5647,8.625,72.1933
3165.3,0.1212,2.5692,26.7323,3.1101,7.549,8.625,72.3812
3165.4,0.121,2.5697,27.6442,3.1154,7.5337,8.625,72.5439
3165.5,0.1204,2.5692,27.0125,3.1104,7.5294,8.625,72.6833
3165.6,0.1199,2.5682,26.5261,3.0919,7.5492,8.625,72.8228
3165.7,0.1205,2.5673,28.9925,3.0583,7.5949,8.625,72.9738
3165.8,0.1223,2.566,29.8229,3.0414,7.6363,8.625,73.1379
3165.9,0.1252,2.5645,31.0689,3.0461,7.6453,8.625,73.3019
3166.0,0.1258,2.5639,33.6509,3.0413,7.6303,8.6251,73.4523
3166.1,0.1322,2.5645,32.6306,3.0199,7.6179,8.6485,73.5843
3166.2,0.1323,2.5648,33.374,2.989,7.6264,8.6719,73.7164
3166.3,0.1347,2.5633,34.5203,2.948,7.6524,8.6719,73.8685
3166.4,0.1362,2.559,36.6214,2.86,7.678,8.6719,74.0541
3166.5,0.1378,2.5547,36.8001,2.7389,7.7034,8.6719,74.2398
3166.6,0.1389,2.5512,36.6886,2.6719,7.7046,8.6719,74.4363
3166.7,0.1412,2.5495,36.0443,2.6439,7.6704,8.6719,74.6553
3166.8,0.1451,2.5487,36.8227,2.5708,7.6054,8.6719,74.8744
3166.9,0.1496,2.5485,38.6561,2.4932,7.5374,8.6719,75.1246
3167.0,0.1528,2.5495,39.1488,2.4257,7.5049,8.6719,75.4547
3167.1,0.1545,2.5515,39.1148,2.369,7.5202,8.6719,75.7848
3167.2,0.1552,2.5527,40.093,2.3102,7.5435,8.6719,76.1405
3167.3,0.1555,2.5505,40.1202,2.2903,7.5582,8.6719,76.5806
3167.4,0.1553,2.5461,38.7529,2.2869,7.5826,8.6719,77.0206
3167.5,0.1544,2.5428,38.4331,2.2795,7.6412,8.6719,77.4397
3167.6,0.153,2.5431,37.6753,2.2708,7.7233,8.6718,77.7666
3167.7,0.1537,2.5464,35.4353,2.2629,7.7792,8.6251,78.0934
3167.8,0.1479,2.5496,34.5094,2.2936,7.7897,8.6483,78.4042
3167.9,0.1489,2.5523,32.7613,2.3351,7.7748,8.6251,78.6142
3168.0,0.1451,2.5554,32.5787,2.3773,7.7671,8.6718,78.8241
3168.1,0.1477,2.559,31.2289,2.4042,7.7827,8.6251,79.008
3168.2,0.1468,2.5617,29.4328,2.4422,7.7862,8.6718,78.9265
3168.3,0.1417,2.5619,29.9774,2.4645,7.7505,8.6485,78.8451
3168.4,0.1422,2.5609,31.3616,2.4857,7.6837,8.6718,78.7601
3168.5,0.1401,2.5593,30.4746,2.4959,7.6126,8.625,78.5928
3168.6,0.1389,2.5573,29.9578,2.5122,7.5694,8.625,78.4255
3168.7,0.1378,2.5542,29.8143,2.5458,7.5697,8.625,78.2563
3168.8,0.1367,2.5509,29.5544,2.5901,7.6027,8.6251,77.8917
3168.9,0.1319,2.5495,29.2904,2.6375,7.6499,8.6718,77.5239
3169.0,0.1328,2.5504,27.5915,2.6481,7.6848,8.6483,77.1564
3169.1,0.1275,2.5527,26.6419,2.683,7.7065,8.6251,76.9194
3169.2,0.1251,2.5551,26.257,2.6821,7.7275,8.6718,76.6901
3169.3,0.1259,2.5571,25.241,2.7484,7.7507,8.625,76.4605
3169.4,0.1242,2.5592,25.2907,2.8303,7.7575,8.625,76.1516
3169.5,0.1236,2.5605,25.7217,2.8882,7.7395,8.625,75.8336
3169.6,0.1235,2.5605,26.6746,2.9104,7.7015,8.625,75.5156
3169.7,0.1235,2.5607,27.3447,2.9225,7.6653,8.625,75.2404
3169.8,0.1241,2.5631,27.0492,2.9199,7.6506,8.625,74.9727
3169.9,0.1249,2.5682,26.741,2.9302,7.6674,8.6251,74.7049
3170.0,0.1228,2.5734,26.7805,2.9569,7.7006,8.6483,74.4124
3170.1,0.1256,2.5759,26.8447,3.034,7.7178,8.625,74.1136
3170.2,0.1243,2.5745,25.5913,3.095,7.6991,8.625,73.815
3170.3,0.122,2.5708,24.7564,3.1333,7.6521,8.625,73.6012
3170.4,0.1188,2.5686,23.0031,3.1576,7.6017,8.625,73.4153
3170.5,0.1152,2.5695,22.1903,3.2047,7.5762,8.625,73.2294
3170.6,0.1116,2.5727,23.3192,3.3105,7.5771,8.625,73.0626
3170.7,0.1089,2.5766,23.2232,3.3727,7.5784,8.625,72.904
3170.8,0.1074,2.5795,22.7142,3.4171,7.55,8.625,72.7453
3170.9,0.1063,2.5809,21.7594,3.434,7.494,8.625,72.5719
3171.0,0.1051,2.5808,22.5051,3.4431,7.4541,8.625,72.3908
3171.1,0.1033,2.5802,23.6272,3.4701,7.4689,8.625,72.2096
3171.2,0.1013,2.5814,23.2034,3.5093,7.5404,8.6249,71.9987
3171.3,0.1025,2.5844,23.4556,3.5166,7.6407,8.5782,71.7687
3171.4,0.1011,2.587,23.4936,3.486,7.7415,8.6249,71.5387
3171.5,0.1007,2.5877,24.8393,3.4535,7.8322,8.5781,71.3252
3171.6,0.1011,2.5863,25.7995,3.4275,7.8912,8.5781,71.1248
3171.7,0.1022,2.5835,27.4123,3.3669,7.9008,8.5781,70.9245
3171.8,0.1033,2.5805,29.323,3.2767,7.8578,8.5781,70.8086
3171.9,0.1045,2.5782,30.9889,3.1613,7.7741,8.5781,70.7729
